date,prcp(mm/day),petpt(mm/day),petfao56(mm/day),streamflow(ft3/s)
2006-07-20,0.0,5.18,5.37,771.0
2006-07-21,6.68,3.81,3.93,728.0
2006-07-22,5.85,3.37,3.44,684.0
2006-07-23,4.62,1.34,1.22,683.0
2006-07-24,2.4,3.35,3.19,673.0
2006-07-25,10.5,2.86,2.75,666.0
2006-07-26,0.0,4.58,4.38,671.0
2006-07-27,27.39,3.5,3.6,695.0
2006-07-28,0.0,4.13,3.89,852.0
2006-07-29,8.96,3.64,3.84,708.0
2006-07-30,0.0,4.08,3.86,691.0
2006-07-31,0.0,4.5,4.46,646.0
2006-08-01,8.28,3.62,4.0,616.0
2006-08-02,0.0,4.2,4.05,598.0
2006-08-03,0.0,4.34,4.24,578.0
2006-08-04,10.7,3.42,3.66,578.0
2006-08-05,0.0,3.74,3.53,654.0
2006-08-06,0.0,4.38,4.61,609.0
2006-08-07,11.61,3.36,3.64,602.0
2006-08-08,0.0,3.66,3.46,642.0
2006-08-09,1.45,4.12,4.41,625.0
2006-08-10,10.03,2.68,2.71,622.0
2006-08-11,1.51,3.38,3.34,615.0
2006-08-12,2.86,2.57,2.61,584.0
2006-08-13,0.0,3.37,3.23,557.0
2006-08-14,1.6,3.78,3.95,531.0
2006-08-15,2.66,3.15,3.52,516.0
2006-08-16,3.97,3.07,3.4,489.0
2006-08-17,0.0,3.83,4.03,466.0
2006-08-18,0.0,4.02,4.49,448.0
2006-08-19,4.46,3.15,3.69,438.0
2006-08-20,6.34,2.41,2.45,438.0
2006-08-21,2.25,2.96,3.04,421.0
2006-08-22,0.02,3.52,3.7,400.0
2006-08-23,0.0,2.8,2.74,377.0
2006-08-24,0.0,2.99,3.12,353.0
2006-08-25,0.0,3.13,3.54,333.0
2006-08-26,0.0,3.1,3.53,316.0
2006-08-27,4.12,2.44,3.06,307.0
2006-08-28,2.12,1.92,1.88,313.0
2006-08-29,0.0,2.83,2.93,296.0
2006-08-30,0.0,2.22,2.15,278.0
2006-08-31,0.0,2.78,2.97,258.0
2006-09-01,0.0,2.86,3.14,244.0
2006-09-02,0.0,2.97,3.61,237.0
2006-09-03,10.08,2.24,2.77,231.0
2006-09-04,7.61,1.6,1.67,261.0
2006-09-05,0.0,2.94,3.42,265.0
2006-09-06,0.0,2.43,2.57,253.0
2006-09-07,0.0,2.68,3.2,240.0
2006-09-08,0.32,2.82,3.67,234.0
2006-09-09,7.6,1.65,1.85,229.0
2006-09-10,0.0,2.27,2.67,222.0
2006-09-11,0.0,2.29,3.01,212.0
2006-09-12,0.0,2.33,3.29,200.0
2006-09-13,0.92,2.39,3.44,190.0
2006-09-14,0.87,1.99,2.27,188.0
2006-09-15,0.0,2.38,2.92,183.0
2006-09-16,0.0,2.39,3.09,177.0
2006-09-17,1.12,2.14,2.76,172.0
2006-09-18,0.0,2.11,2.48,169.0
2006-09-19,9.61,1.83,2.45,166.0
2006-09-20,5.04,1.17,1.32,185.0
2006-09-21,2.64,1.21,1.38,182.0
2006-09-22,0.0,1.6,1.97,170.0
2006-09-23,2.37,1.48,1.96,163.0
2006-09-24,11.8,1.54,2.2,185.0
2006-09-25,4.01,1.27,1.63,215.0
2006-09-26,6.49,1.25,1.62,199.0
2006-09-27,0.0,1.63,2.4,194.0
2006-09-28,0.17,1.61,2.24,186.0
2006-09-29,22.47,1.26,1.72,218.0
2006-09-30,0.0,1.24,1.47,326.0
2006-10-01,3.07,1.3,1.97,279.0
2006-10-02,3.06,0.86,0.96,264.0
2006-10-03,0.96,1.21,1.52,262.0
2006-10-04,21.32,1.08,1.45,267.0
2006-10-05,0.0,1.07,1.29,389.0
2006-10-06,0.0,1.14,1.89,379.0
2006-10-07,0.0,1.15,2.35,377.0
2006-10-08,0.0,1.25,2.67,379.0
2006-10-09,0.0,1.36,2.51,379.0
2006-10-10,0.0,0.96,1.36,376.0
2006-10-11,2.28,0.89,1.6,374.0
2006-10-12,28.56,0.9,1.39,537.0
2006-10-13,2.26,0.86,1.25,777.0
2006-10-14,0.0,0.86,1.68,773.0
2006-10-15,0.0,0.81,1.41,808.0
2006-10-16,0.0,0.79,1.37,844.0
2006-10-17,7.84,0.73,1.67,862.0
2006-10-18,11.14,0.71,1.13,974.0
2006-10-19,11.42,0.72,0.96,1070.0
2006-10-20,43.04,0.7,0.94,1230.0
2006-10-21,11.29,0.56,0.75,3140.0
2006-10-22,0.0,0.64,0.88,3880.0
2006-10-23,1.81,0.56,0.66,4100.0
2006-10-24,1.95,0.49,0.57,4150.0
2006-10-25,1.14,0.55,0.61,4080.0
2006-10-26,0.0,0.32,0.35,3950.0
2006-10-27,0.0,0.47,0.75,3750.0
2006-10-28,22.04,0.46,1.09,3600.0
2006-10-29,5.71,0.51,0.83,4000.0
2006-10-30,0.0,0.51,0.61,3880.0
2006-10-31,1.56,0.47,0.78,3800.0
2006-11-01,0.43,0.46,0.94,3690.0
2006-11-02,0.0,0.42,0.8,3510.0
2006-11-03,0.0,0.35,0.68,3310.0
2006-11-04,0.0,0.37,0.51,3110.0
2006-11-05,3.21,0.34,0.64,2900.0
2006-11-06,0.4,0.35,0.5,2740.0
2006-11-07,1.77,0.29,0.9,2580.0
2006-11-08,9.02,0.42,0.79,2460.0
2006-11-09,4.0,0.49,0.74,2470.0
2006-11-10,0.0,0.42,0.67,2390.0
2006-11-11,13.89,0.38,0.66,2300.0
2006-11-12,10.92,0.21,0.29,2410.0
2006-11-13,6.49,0.4,0.61,2580.0
2006-11-14,35.24,0.37,0.97,3200.0
2006-11-15,0.58,0.45,0.67,4160.0
2006-11-16,10.17,0.42,1.06,4530.0
2006-11-17,8.45,0.38,1.12,5120.0
2006-11-18,0.0,0.3,0.52,5340.0
2006-11-19,3.51,0.3,0.42,5320.0
2006-11-20,1.25,0.18,0.23,5230.0
2006-11-21,0.0,0.21,0.41,5030.0
2006-11-22,0.0,0.07,0.76,4770.0
2006-11-23,0.0,0.05,0.69,4510.0
2006-11-24,0.0,0.06,0.68,4210.0
2006-11-25,0.0,-0.01,0.89,3940.0
2006-11-26,0.0,0.03,0.79,3670.0
2006-11-27,2.09,0.19,0.49,3400.0
2006-11-28,3.4,0.1,0.52,3160.0
2006-11-29,4.48,0.07,0.78,2950.0
2006-11-30,11.62,0.11,1.04,2800.0
2006-12-01,13.1,0.19,0.31,2890.0
2006-12-02,3.14,0.21,0.42,2810.0
2006-12-03,1.41,0.12,0.31,2670.0
2006-12-04,0.0,0.06,0.36,2540.0
2006-12-05,0.0,0.06,0.27,2380.0
2006-12-06,2.18,-0.03,0.71,2240.0
2006-12-07,0.99,-0.08,0.66,2150.0
2006-12-08,0.0,0.11,0.3,2000.0
2006-12-09,0.25,-0.08,0.58,1910.0
2006-12-10,0.0,0.02,0.47,1830.0
2006-12-11,0.0,0.05,0.47,1740.0
2006-12-12,0.0,0.01,0.4,1650.0
2006-12-13,2.04,-0.06,0.8,1560.0
2006-12-14,0.02,-0.02,0.59,1520.0
2006-12-15,0.46,0.23,0.44,1470.0
2006-12-16,0.0,0.13,0.49,1420.0
2006-12-17,0.0,0.03,0.51,1370.0
2006-12-18,0.05,0.07,0.49,1310.0
2006-12-19,0.0,0.12,0.18,1240.0
2006-12-20,0.0,-0.06,0.54,1190.0
2006-12-21,0.0,-0.09,0.66,1150.0
2006-12-22,0.3,0.06,0.4,1090.0
2006-12-23,17.6,0.06,0.68,1070.0
2006-12-24,0.0,0.13,0.47,1140.0
2006-12-25,0.0,0.19,0.41,1110.0
2006-12-26,11.55,0.17,0.31,1110.0
2006-12-27,0.0,0.08,0.3,1120.0
2006-12-28,0.0,-0.0,0.33,1090.0
2006-12-29,0.0,-0.0,0.31,1050.0
2006-12-30,0.0,-0.03,0.41,1010.0
2006-12-31,0.0,0.0,0.38,977.0
2007-01-01,3.89,0.0,0.78,949.0
2007-01-02,0.34,0.05,0.47,939.0
2007-01-03,0.0,-0.04,0.57,930.0
2007-01-04,0.04,-0.08,0.76,898.0
2007-01-05,5.99,0.25,0.63,887.0
2007-01-06,9.69,0.3,0.66,976.0
2007-01-07,1.44,0.25,0.46,1100.0
2007-01-08,13.41,0.26,0.47,1130.0
2007-01-09,0.0,0.25,0.4,1210.0
2007-01-10,1.63,0.17,0.34,1220.0
2007-01-11,0.26,0.04,0.38,1260.0
2007-01-12,2.11,0.03,0.73,1270.0
2007-01-13,0.23,0.06,0.44,1250.0
2007-01-14,0.0,-0.01,0.53,1200.0
2007-01-15,7.27,0.12,0.27,1140.0
2007-01-16,0.19,0.1,0.23,1080.0
2007-01-17,0.0,0.07,0.15,1020.0
2007-01-18,0.0,0.02,0.47,969.0
2007-01-19,2.95,0.1,0.51,922.0
2007-01-20,0.0,0.18,0.26,880.0
2007-01-21,0.0,0.11,0.22,845.0
2007-01-22,0.0,0.05,0.41,808.0
2007-01-23,0.0,0.04,0.56,778.0
2007-01-24,0.53,0.05,0.55,747.0
2007-01-25,0.0,0.08,0.27,720.0
2007-01-26,0.0,0.09,0.23,697.0
2007-01-27,0.0,0.08,0.43,673.0
2007-01-28,0.0,0.09,0.5,653.0
2007-01-29,0.0,0.1,0.4,632.0
2007-01-30,0.0,0.1,0.28,613.0
2007-01-31,0.0,0.1,0.42,595.0
2007-02-01,0.0,0.11,0.62,577.0
2007-02-02,4.99,0.17,0.81,560.0
2007-02-03,2.75,0.23,0.54,544.0
2007-02-04,0.0,0.19,0.41,530.0
2007-02-05,0.0,0.14,0.17,515.0
2007-02-06,0.0,0.16,0.3,500.0
2007-02-07,0.0,0.17,0.39,487.0
2007-02-08,0.0,0.17,0.33,473.0
2007-02-09,0.0,0.2,0.33,462.0
2007-02-10,0.0,0.23,0.37,449.0
2007-02-11,0.0,0.22,0.58,438.0
2007-02-12,0.0,0.25,0.61,427.0
2007-02-13,0.0,0.23,0.4,416.0
2007-02-14,27.91,0.28,0.67,411.0
2007-02-15,9.14,0.32,0.58,422.0
2007-02-16,0.0,0.28,0.39,425.0
2007-02-17,0.0,0.38,0.72,417.0
2007-02-18,1.81,0.39,0.72,406.0
2007-02-19,0.0,0.31,0.44,397.0
2007-02-20,0.14,0.31,0.56,389.0
2007-02-21,0.0,0.38,0.59,381.0
2007-02-22,0.0,0.43,0.75,373.0
2007-02-23,1.19,0.39,0.6,367.0
2007-02-24,0.23,0.55,0.95,360.0
2007-02-25,0.0,0.53,0.67,355.0
2007-02-26,0.0,0.67,1.18,349.0
2007-02-27,0.0,0.77,1.43,350.0
2007-02-28,0.0,0.64,0.93,344.0
2007-03-01,0.0,0.59,0.88,338.0
2007-03-02,16.91,0.48,0.89,336.0
2007-03-03,5.03,0.67,1.23,344.0
2007-03-04,3.76,0.7,0.84,345.0
2007-03-05,0.0,0.67,0.76,341.0
2007-03-06,0.0,0.35,0.34,336.0
2007-03-07,0.0,0.42,0.48,332.0
2007-03-08,0.0,0.31,0.3,328.0
2007-03-09,0.0,0.78,1.01,325.0
2007-03-10,0.9,1.19,1.75,323.0
2007-03-11,0.0,1.14,1.38,321.0
2007-03-12,0.27,1.11,1.33,320.0
2007-03-13,0.04,1.15,1.32,321.0
2007-03-14,7.08,1.12,1.32,329.0
2007-03-15,4.1,1.0,1.11,337.0
2007-03-16,12.19,0.73,0.87,350.0
2007-03-17,39.72,0.93,1.14,373.0
2007-03-18,1.89,0.82,0.78,418.0
2007-03-19,2.75,0.83,0.85,465.0
2007-03-20,2.78,0.97,1.06,516.0
2007-03-21,0.11,1.27,1.35,553.0
2007-03-22,2.11,1.71,2.28,568.0
2007-03-23,0.0,1.35,1.28,599.0
2007-03-24,0.0,1.52,1.57,629.0
2007-03-25,0.0,2.05,2.24,656.0
2007-03-26,0.0,2.05,2.18,673.0
2007-03-27,0.0,1.66,1.6,686.0
2007-03-28,0.0,1.14,0.97,714.0
2007-03-29,0.0,1.68,1.59,727.0
2007-03-30,0.0,1.84,1.77,746.0
2007-03-31,0.0,1.73,1.62,768.0
2007-04-01,0.0,2.42,2.43,787.0
2007-04-02,5.28,1.33,1.26,806.0
2007-04-03,1.54,1.19,0.98,808.0
2007-04-04,1.16,1.65,1.48,799.0
2007-04-05,24.94,1.16,1.01,813.0
2007-04-06,2.98,1.05,0.88,838.0
2007-04-07,0.0,1.57,1.3,845.0
2007-04-08,3.45,1.12,0.94,836.0
2007-04-09,0.0,1.7,1.37,815.0
2007-04-10,0.0,2.23,1.89,795.0
2007-04-11,0.0,2.59,2.25,779.0
2007-04-12,11.18,2.02,2.21,773.0
2007-04-13,11.18,1.38,1.16,826.0
2007-04-14,0.0,2.54,2.15,862.0
2007-04-15,2.36,2.44,2.13,874.0
2007-04-16,18.22,1.22,0.96,883.0
2007-04-17,2.19,1.49,1.17,932.0
2007-04-18,0.0,3.17,2.71,981.0
2007-04-19,0.0,4.34,4.09,1080.0
2007-04-20,0.0,4.61,4.58,1240.0
2007-04-21,0.0,4.33,3.94,1510.0
2007-04-22,0.0,4.67,4.62,1910.0
2007-04-23,0.43,5.38,5.63,2830.0
2007-04-24,0.04,3.07,2.56,4500.0
2007-04-25,0.0,3.46,2.91,5760.0
2007-04-26,0.0,4.27,3.82,6570.0
2007-04-27,4.81,2.72,2.54,7110.0
2007-04-28,2.33,2.05,1.71,7460.0
2007-04-29,4.25,1.85,1.51,7610.0
2007-04-30,8.22,1.39,1.08,7830.0
2007-05-01,1.6,2.75,2.24,8200.0
2007-05-02,0.0,3.97,3.31,8310.0
2007-05-03,0.0,2.76,2.16,8340.0
2007-05-04,0.0,3.67,3.02,8120.0
2007-05-05,0.49,3.26,2.62,7870.0
2007-05-06,0.0,4.59,3.97,7630.0
2007-05-07,0.0,5.79,5.69,7450.0
2007-05-08,0.0,5.95,5.77,7400.0
2007-05-09,0.0,6.25,6.32,7380.0
2007-05-10,0.0,6.52,6.93,7230.0
2007-05-11,1.9,4.48,4.3,7000.0
2007-05-12,0.0,3.66,3.08,6700.0
2007-05-13,0.0,4.05,3.48,6330.0
2007-05-14,0.94,4.7,4.43,5930.0
2007-05-15,3.05,2.87,2.54,5550.0
2007-05-16,3.35,1.72,1.38,5180.0
2007-05-17,0.0,2.66,2.12,4840.0
2007-05-18,7.79,2.45,2.13,4510.0
2007-05-19,3.66,3.68,3.61,4230.0
2007-05-20,15.21,2.09,1.74,4050.0
2007-05-21,0.35,3.91,3.28,4100.0
2007-05-22,0.0,5.21,4.7,3910.0
2007-05-23,0.35,5.63,5.3,3720.0
2007-05-24,0.0,6.97,7.79,3520.0
2007-05-25,0.0,7.03,7.37,3310.0
2007-05-26,0.0,4.79,4.22,3080.0
2007-05-27,8.65,4.2,4.37,2890.0
2007-05-28,8.34,4.08,3.84,2820.0
2007-05-29,0.0,4.17,3.59,2720.0
2007-05-30,0.7,4.21,3.69,2600.0
2007-05-31,0.0,5.08,4.67,2470.0
2007-06-01,0.0,5.73,5.6,2330.0
2007-06-02,0.0,5.25,4.98,2180.0
2007-06-03,0.0,5.06,4.82,2050.0
2007-06-04,9.53,2.07,1.8,1930.0
2007-06-05,16.24,3.84,3.76,1960.0
2007-06-06,0.0,2.95,2.45,2160.0
2007-06-07,0.0,4.73,4.27,1920.0
2007-06-08,0.0,5.98,5.99,1850.0
2007-06-09,11.08,3.73,3.57,1800.0
2007-06-10,0.0,6.07,6.01,1880.0
2007-06-11,0.0,6.25,6.34,1820.0
2007-06-12,0.0,5.91,5.81,1760.0
2007-06-13,0.0,5.38,5.14,1690.0
2007-06-14,0.0,5.72,5.76,1610.0
2007-06-15,0.0,6.11,6.57,1520.0
2007-06-16,0.0,5.85,6.27,1430.0
2007-06-17,10.86,3.76,3.87,1370.0
2007-06-18,0.0,4.92,4.83,1340.0
2007-06-19,0.0,5.47,5.91,1300.0
2007-06-20,9.74,2.72,2.63,1260.0
2007-06-21,3.63,2.35,2.2,1220.0
2007-06-22,4.05,2.53,2.37,1170.0
2007-06-23,1.74,2.85,2.52,1100.0
2007-06-24,0.38,4.07,3.69,1050.0
2007-06-25,5.81,4.39,4.95,1000.0
2007-06-26,1.73,4.75,4.8,962.0
2007-06-27,22.87,2.9,2.82,921.0
2007-06-28,6.23,3.46,3.5,1030.0
2007-06-29,0.27,4.44,4.28,1020.0
2007-06-30,0.05,3.29,2.89,953.0
2007-07-01,1.49,3.69,3.37,909.0
2007-07-02,4.27,3.3,3.3,864.0
2007-07-03,0.09,4.77,4.75,824.0
2007-07-04,0.16,4.87,4.89,782.0
2007-07-05,5.73,2.06,1.9,763.0
2007-07-06,5.31,3.07,3.05,741.0
2007-07-07,3.93,3.27,3.3,709.0
2007-07-08,1.51,3.48,3.35,670.0
2007-07-09,3.51,3.43,3.55,649.0
2007-07-10,4.88,3.85,4.03,642.0
2007-07-11,14.51,3.34,3.38,622.0
2007-07-12,1.02,3.59,3.28,707.0
2007-07-13,2.73,3.74,3.97,677.0
2007-07-14,3.11,3.84,3.98,662.0
2007-07-15,10.77,3.11,3.03,683.0
2007-07-16,0.0,4.43,4.12,753.0
2007-07-17,0.8,4.49,4.39,684.0
2007-07-18,2.17,4.56,4.72,641.0
2007-07-19,9.32,3.22,3.14,609.0
2007-07-20,10.58,1.49,1.34,638.0
2007-07-21,0.03,4.38,4.08,686.0
2007-07-22,0.0,4.92,4.98,645.0
2007-07-23,0.0,5.04,5.42,605.0
2007-07-24,0.0,5.1,5.32,565.0
2007-07-25,0.0,5.08,5.15,527.0
2007-07-26,0.0,4.96,4.97,493.0
2007-07-27,0.0,5.02,5.12,466.0
2007-07-28,21.59,3.34,3.49,456.0
2007-07-29,0.0,3.76,3.52,508.0
2007-07-30,0.0,4.43,4.33,500.0
2007-07-31,0.0,4.75,4.9,470.0
2007-08-01,5.18,4.04,4.42,442.0
2007-08-02,9.47,4.01,4.92,444.0
2007-08-03,18.33,3.09,3.21,497.0
2007-08-04,7.67,3.05,3.17,583.0
2007-08-05,0.0,3.83,3.72,604.0
2007-08-06,3.98,3.42,3.79,608.0
2007-08-07,0.0,3.87,3.83,599.0
2007-08-08,19.99,2.64,2.68,627.0
2007-08-09,0.0,3.79,3.78,705.0
2007-08-10,0.0,4.25,4.64,691.0
2007-08-11,0.0,4.18,4.49,661.0
2007-08-12,0.0,4.19,4.58,631.0
2007-08-13,1.81,3.21,3.31,603.0
2007-08-14,0.0,3.25,3.2,566.0
2007-08-15,3.38,2.34,2.41,550.0
2007-08-16,1.77,3.31,3.45,527.0
2007-08-17,0.07,3.59,3.87,503.0
2007-08-18,0.0,2.92,2.86,468.0
2007-08-19,0.0,2.64,2.55,429.0
2007-08-20,0.0,3.23,3.44,404.0
2007-08-21,0.0,3.38,3.86,380.0
2007-08-22,0.0,3.45,3.99,363.0
2007-08-23,3.67,2.6,2.8,351.0
2007-08-24,13.75,2.31,2.53,357.0
2007-08-25,11.29,1.99,2.08,379.0
2007-08-26,0.0,2.62,2.59,457.0
2007-08-27,0.0,3.32,3.72,418.0
2007-08-28,0.0,3.44,4.23,389.0
2007-08-29,4.22,2.85,3.87,371.0
2007-08-30,14.52,1.83,1.94,378.0
2007-08-31,0.0,2.93,3.23,382.0
2007-09-01,0.0,2.53,2.62,349.0
2007-09-02,0.0,2.78,3.18,332.0
2007-09-03,0.0,2.96,3.4,323.0
2007-09-04,0.0,2.15,2.18,296.0
2007-09-05,0.0,2.42,2.68,271.0
2007-09-06,0.0,2.61,3.29,266.0
2007-09-07,0.0,3.13,4.32,261.0
2007-09-08,0.0,3.03,3.74,251.0
2007-09-09,0.01,2.43,2.88,233.0
2007-09-10,2.49,1.9,2.24,225.0
2007-09-11,8.17,0.92,0.96,221.0
2007-09-12,4.43,1.21,1.27,234.0
2007-09-13,0.0,1.98,2.24,219.0
2007-09-14,2.95,2.05,3.14,211.0
2007-09-15,13.56,1.59,1.97,234.0
2007-09-16,0.0,1.89,2.22,249.0
2007-09-17,0.0,2.08,2.98,233.0
2007-09-18,0.0,2.14,3.27,217.0
2007-09-19,0.0,2.26,3.52,209.0
2007-09-20,0.0,2.21,3.08,196.0
2007-09-21,0.0,2.09,3.06,187.0
2007-09-22,0.0,2.0,2.64,186.0
2007-09-23,0.0,1.71,2.07,177.0
2007-09-24,0.0,1.67,2.14,155.0
2007-09-25,0.0,2.07,3.48,149.0
2007-09-26,5.79,1.71,2.76,146.0
2007-09-27,23.69,1.21,1.55,163.0
2007-09-28,7.25,1.19,1.51,264.0
2007-09-29,0.0,1.38,1.81,249.0
2007-09-30,0.0,1.37,2.1,232.0
2007-10-01,0.0,1.44,2.41,227.0
2007-10-02,0.0,1.51,2.23,221.0
2007-10-03,0.0,1.46,2.16,215.0
2007-10-04,0.0,1.52,2.47,209.0
2007-10-05,0.0,1.5,2.95,198.0
2007-10-06,0.0,1.23,1.77,189.0
2007-10-07,0.0,1.03,1.47,175.0
2007-10-08,0.99,1.1,1.76,183.0
2007-10-09,0.0,1.09,1.78,186.0
2007-10-10,0.0,0.88,1.07,173.0
2007-10-11,0.0,0.64,0.71,162.0
2007-10-12,34.15,0.33,0.43,189.0
2007-10-13,1.85,0.61,0.71,386.0
2007-10-14,0.0,0.77,1.0,343.0
2007-10-15,0.0,0.82,1.16,336.0
2007-10-16,0.0,0.86,1.46,330.0
2007-10-17,0.0,0.82,1.66,333.0
2007-10-18,0.0,0.8,1.94,335.0
2007-10-19,9.85,0.79,1.92,336.0
2007-10-20,5.4,0.85,1.59,387.0
2007-10-21,0.0,0.92,1.47,391.0
2007-10-22,0.0,0.92,2.3,383.0
2007-10-23,9.91,0.78,1.34,390.0
2007-10-24,0.0,0.64,0.87,416.0
2007-10-25,0.0,0.59,1.13,412.0
2007-10-26,0.0,0.51,1.76,412.0
2007-10-27,22.72,0.58,1.48,432.0
2007-10-28,0.0,0.57,1.06,543.0
2007-10-29,2.44,0.41,0.55,534.0
2007-10-30,0.25,0.46,0.93,554.0
2007-10-31,0.0,0.38,1.45,571.0
2007-11-01,0.0,0.46,1.14,588.0
2007-11-02,0.0,0.41,0.92,579.0
2007-11-03,46.7,0.39,0.75,589.0
2007-11-04,0.73,0.38,0.8,990.0
2007-11-05,0.7,0.34,0.86,1210.0
2007-11-06,8.4,0.37,0.78,1380.0
2007-11-07,0.0,0.37,0.71,1670.0
2007-11-08,0.0,0.35,0.42,1750.0
2007-11-09,0.0,0.33,0.5,1790.0
2007-11-10,0.0,0.3,0.49,1800.0
2007-11-11,0.0,0.28,0.47,1770.0
2007-11-12,1.44,0.2,0.77,1740.0
2007-11-13,0.93,0.2,0.7,1720.0
2007-11-14,1.1,0.18,1.07,1690.0
2007-11-15,41.42,0.38,0.63,1840.0
2007-11-16,19.29,0.15,0.25,2850.0
2007-11-17,0.0,0.2,0.26,3450.0
2007-11-18,0.0,0.22,0.41,3660.0
2007-11-19,0.0,0.09,0.59,3690.0
2007-11-20,2.34,0.14,0.55,3620.0
2007-11-21,5.2,0.23,0.46,3490.0
2007-11-22,21.99,0.15,0.24,3420.0
2007-11-23,0.0,0.2,0.37,3340.0
2007-11-24,0.0,0.13,0.29,3150.0
2007-11-25,0.0,-0.02,0.67,3010.0
2007-11-26,13.68,0.21,0.54,2840.0
2007-11-27,8.76,0.23,0.37,2760.0
2007-11-28,0.0,0.08,0.34,2600.0
2007-11-29,3.28,0.05,0.71,2470.0
2007-11-30,4.49,0.12,0.42,2320.0
2007-12-01,1.29,0.14,0.23,2190.0
2007-12-02,0.0,0.01,0.32,2050.0
2007-12-03,10.5,0.03,0.63,1940.0
2007-12-04,0.29,-0.0,0.44,1880.0
2007-12-05,0.0,-0.0,0.37,1800.0
2007-12-06,0.0,0.03,0.28,1710.0
2007-12-07,0.85,-0.04,0.46,1620.0
2007-12-08,0.0,-0.07,0.57,1550.0
2007-12-09,0.0,-0.02,0.34,1470.0
2007-12-10,0.0,-0.04,0.47,1410.0
2007-12-11,5.39,0.02,0.56,1340.0
2007-12-12,1.22,-0.04,0.63,1280.0
2007-12-13,0.98,0.04,0.21,1230.0
2007-12-14,1.53,0.0,0.31,1190.0
2007-12-15,0.0,0.04,0.22,1150.0
2007-12-16,20.63,0.04,0.41,1110.0
2007-12-17,7.68,0.1,0.32,1070.0
2007-12-18,0.0,0.01,0.29,1050.0
2007-12-19,2.54,0.01,0.35,1020.0
2007-12-20,1.73,-0.01,0.39,1000.0
2007-12-21,0.0,-0.03,0.38,985.0
2007-12-22,0.0,-0.05,0.48,966.0
2007-12-23,9.5,0.01,0.9,958.0
2007-12-24,3.48,0.15,0.53,989.0
2007-12-25,0.0,0.16,0.36,998.0
2007-12-26,0.0,-0.02,0.54,980.0
2007-12-27,7.1,0.17,0.33,980.0
2007-12-28,2.34,0.16,0.38,995.0
2007-12-29,6.68,0.19,0.43,1010.0
2007-12-30,1.57,0.1,0.4,1010.0
2007-12-31,5.6,0.15,0.3,1000.0
2008-01-01,3.67,0.05,0.44,995.0
2008-01-02,3.66,0.08,0.31,983.0
2008-01-03,0.0,0.03,0.22,971.0
2008-01-04,0.0,-0.04,0.54,960.0
2008-01-05,0.0,-0.03,0.53,949.0
2008-01-06,0.0,-0.01,0.62,938.0
2008-01-07,3.92,0.26,0.55,927.0
2008-01-08,8.18,0.3,0.68,927.0
2008-01-09,4.83,0.29,0.56,1040.0
2008-01-10,0.0,0.25,0.46,1180.0
2008-01-11,10.5,0.22,0.48,1260.0
2008-01-12,0.0,0.17,0.5,1370.0
2008-01-13,0.0,0.06,0.44,1450.0
2008-01-14,5.61,0.12,0.37,1500.0
2008-01-15,3.49,0.19,0.34,1550.0
2008-01-16,0.0,0.12,0.38,1570.0
2008-01-17,0.0,0.01,0.54,1580.0
2008-01-18,12.59,0.09,0.71,1580.0
2008-01-19,3.42,0.15,0.48,1560.0
2008-01-20,0.0,0.08,0.26,1540.0
2008-01-21,0.0,0.05,0.23,1490.0
2008-01-22,3.36,0.07,0.43,1440.0
2008-01-23,0.95,0.06,0.49,1400.0
2008-01-24,0.0,0.07,0.28,1350.0
2008-01-25,0.0,0.06,0.39,1310.0
2008-01-26,0.0,0.06,0.48,1270.0
2008-01-27,0.0,0.07,0.53,1230.0
2008-01-28,0.0,0.08,0.68,1200.0
2008-01-29,0.0,0.1,0.7,1160.0
2008-01-30,10.61,0.24,0.76,1140.0
2008-01-31,0.0,0.21,0.41,1250.0
2008-02-01,23.08,0.16,0.46,1300.0
2008-02-02,8.58,0.2,0.55,1400.0
2008-02-03,0.0,0.18,0.51,1460.0
2008-02-04,0.0,0.18,0.74,1410.0
2008-02-05,10.01,0.2,0.69,1360.0
2008-02-06,0.95,0.26,0.52,1310.0
2008-02-07,0.0,0.21,0.42,1270.0
2008-02-08,2.69,0.19,0.55,1230.0
2008-02-09,0.0,0.24,0.75,1190.0
2008-02-10,8.17,0.28,0.71,1160.0
2008-02-11,2.75,0.29,0.41,1130.0
2008-02-12,0.02,0.27,0.49,1110.0
2008-02-13,13.06,0.28,0.62,1090.0
2008-02-14,1.05,0.33,0.59,1080.0
2008-02-15,2.16,0.35,0.89,1070.0
2008-02-16,0.0,0.23,0.42,1060.0
2008-02-17,5.68,0.29,1.11,1050.0
2008-02-18,6.72,0.48,1.49,1040.0
2008-02-19,1.64,0.53,0.72,1040.0
2008-02-20,0.0,0.36,0.49,1090.0
2008-02-21,0.0,0.32,0.53,1080.0
2008-02-22,0.0,0.46,0.83,1060.0
2008-02-23,0.0,0.51,0.91,1020.0
2008-02-24,0.0,0.63,1.13,1040.0
2008-02-25,0.0,0.65,1.1,1030.0
2008-02-26,4.0,0.51,0.57,994.0
2008-02-27,5.35,0.44,0.47,965.0
2008-02-28,0.0,0.45,0.56,944.0
2008-02-29,0.0,0.52,0.74,921.0
2008-03-01,14.79,0.45,0.83,898.0
2008-03-02,3.61,0.54,0.67,881.0
2008-03-03,0.42,0.96,1.46,866.0
2008-03-04,1.29,1.0,1.67,851.0
