time,prcp(mm/h),pet(mm/h),flow(m^3/s)
2017-01-29 12:00:00,0.0,3.2453,118.6929136512
2017-01-29 21:00:00,0.0,0.236,115.10901954115556
2017-01-30 06:00:00,0.0,0.4217,111.73732966151113
2017-01-30 15:00:00,0.0008,3.6388,108.8136266375111
2017-01-31 00:00:00,0.0009,0.8123,105.65414098826668
2017-01-31 09:00:00,0.0,0.45,103.2727378112
2017-01-31 18:00:00,0.0155,0.7852,100.70270835751111
2017-02-01 03:00:00,0.0,1.0289,98.2034137943111
2017-02-01 12:00:00,0.0,2.092,96.78871877795557
2017-02-01 21:00:00,0.2253,0.3486,94.17153297564444
2017-02-02 06:00:00,1.8603,0.2599,92.82757270275556
2017-02-02 15:00:00,0.5933,2.292,91.57792542115556
2017-02-03 00:00:00,4.7103,0.3616,93.06335518097778
2017-02-03 09:00:00,8.518,0.2941,130.69424326293336
2017-02-03 18:00:00,7.3753,0.5937,365.5100412586667
2017-02-04 03:00:00,8.0989,0.1707,711.5916039594666
2017-02-04 12:00:00,5.3496,0.6995,926.62524968
2017-02-04 21:00:00,3.3611,0.3855,914.6003418204446
2017-02-05 06:00:00,1.1739,0.5433,740.1212872058667
2017-02-05 15:00:00,1.9156,1.8332,542.2997644538667
2017-02-06 00:00:00,7.7679,0.2199,635.6696368565334
2017-02-06 09:00:00,1.199,0.6784,820.5231218360889
2017-02-06 18:00:00,0.9597,0.4526,614.4492113171555
2017-02-07 03:00:00,13.3879,0.2294,532.3968991923556
2017-02-07 12:00:00,2.796,0.9858,1057.484540530667
2017-02-07 21:00:00,0.1057,0.0449,861.5492778984889
2017-02-08 06:00:00,3.0535,0.3267,643.6862421452445
2017-02-08 15:00:00,11.1223,0.2582,887.4853535904001
2017-02-09 00:00:00,1.5021,0.843,1337.5941580327112
2017-02-09 09:00:00,9.9265,0.7481,1087.6647014186665
2017-02-09 18:00:00,6.7104,0.4906,1589.8814403111112
2017-02-10 03:00:00,1.5391,0.1644,1216.1661673400888
2017-02-10 12:00:00,3.4904,0.4054,1014.807906973689
2017-02-10 21:00:00,0.001,0.0598,796.0017411605332
2017-02-11 06:00:00,0.0,0.0863,621.5226865459555
2017-02-11 15:00:00,0.0004,4.3524,501.9809558261334
2017-02-12 00:00:00,0.0,0.7003,419.2212961196445
2017-02-12 09:00:00,0.0,0.7125,359.0967569688889
2017-02-12 18:00:00,0.0,1.1476,312.8833857975111
2017-02-13 03:00:00,0.0009,0.6027,277.49243155271114
2017-02-13 12:00:00,0.0004,2.8052,250.54249120444447
2017-02-13 21:00:00,0.0,0.1437,228.6618745790222
2017-02-14 06:00:00,0.0,0.1679,210.317995568
2017-02-14 15:00:00,0.0,3.759,194.80350673671117
2017-02-15 00:00:00,0.0927,2.238,182.73144238151116
2017-02-15 09:00:00,0.0229,1.4367,176.1766887518222
2017-02-15 18:00:00,5.963,1.0172,186.05597576551108
2017-02-16 03:00:00,9.6135,0.51,707.5833012415999
2017-02-16 12:00:00,5.2119,0.8453,1247.0536756627555
2017-02-16 21:00:00,0.2091,0.1376,991.4654388362666
2017-02-17 06:00:00,0.0011,0.1282,697.680435980089
2017-02-17 15:00:00,2.5565,0.9039,529.8032916378667
2017-02-18 00:00:00,0.6535,0.0658,433.6040290554666
2017-02-18 09:00:00,0.5719,0.2954,364.7555371813333
2017-02-18 18:00:00,0.507,0.3302,320.4284259827555
2017-02-19 03:00:00,7.3991,0.2547,294.49235029084446
2017-02-19 12:00:00,2.6869,0.654,341.41306904391115
2017-02-19 21:00:00,6.1395,0.1596,436.6692015664
2017-02-20 06:00:00,7.5829,0.4727,419.69286107608895
2017-02-20 15:00:00,2.5381,0.8725,502.9240858860444
2017-02-21 00:00:00,7.1589,0.2468,771.4803604849778
2017-02-21 09:00:00,3.0159,0.3543,1087.900483896889
2017-02-21 18:00:00,1.741,0.2602,870.7447955783111
2017-02-22 03:00:00,4.8575,0.0646,702.3960861326221
2017-02-22 12:00:00,2.128,1.0949,579.0818353201778
2017-02-22 21:00:00,0.0212,0.0154,493.7285680592001
2017-02-23 06:00:00,0.0054,0.0066,420.8717736142223
2017-02-23 15:00:00,0.466,3.1115,363.5766246432
2017-02-24 00:00:00,0.0,0.0057,318.5421660099556
2017-02-24 09:00:00,0.2313,0.0838,282.3259729443556
2017-02-24 18:00:00,1.562,0.2448,260.9169214224
2017-02-25 03:00:00,0.304,0.1164,237.4329837980445
2017-02-25 12:00:00,0.0499,5.5627,217.2264230620445
2017-02-25 21:00:00,0.0,0.1559,204.5649023642667
2017-02-26 06:00:00,0.5017,0.0301,190.41795205368888
2017-02-26 15:00:00,2.4639,0.5381,192.5399946517333
2017-02-27 00:00:00,2.222,0.1269,184.09898090222225
2017-02-27 09:00:00,0.5156,0.5513,175.58723240924445
2017-02-27 18:00:00,0.8933,0.2285,176.31815823875556
2017-02-28 03:00:00,1.0983,0.0115,172.6871076330667
2017-02-28 12:00:00,0.8804,1.542,164.76481533564444
2017-02-28 21:00:00,0.0013,0.029,163.3736985671111
2017-03-01 06:00:00,0.0009,0.0189,157.69134025386668
2017-03-01 15:00:00,0.0,3.7392,150.49997378595558
2017-03-02 00:00:00,0.0004,0.0183,147.45837937582223
2017-03-02 09:00:00,0.0002,0.1684,142.50694674506667
2017-03-02 18:00:00,0.0,0.7286,137.15468390133333
2017-03-03 03:00:00,0.0009,0.0148,133.71225927822223
2017-03-03 12:00:00,1.1776,0.6872,130.10478692035556
2017-03-03 21:00:00,3.5736,0.213,129.86900444213333
2017-03-04 06:00:00,3.353,0.0521,158.0214357233778
2017-03-04 15:00:00,4.0637,0.5245,204.8714197329778
2017-03-05 00:00:00,1.98,0.2109,266.0569800357333
2017-03-05 09:00:00,1.44,0.3801,250.7075389392
2017-03-05 18:00:00,3.0034,0.2312,225.3137629472
2017-03-06 03:00:00,2.0467,0.0372,204.30554163822225
2017-03-06 12:00:00,3.6196,0.3927,200.9102736577778
2017-03-06 21:00:00,1.823,0.0765,217.06137532728889
2017-03-07 06:00:00,4.4576,0.1372,236.1361800208
2017-03-07 15:00:00,2.315,1.808,329.1523787061334
2017-03-08 00:00:00,0.9868,0.402,494.9074805973334
2017-03-08 09:00:00,0.2293,0.2405,491.6065256081778
2017-03-08 18:00:00,2.101,0.0354,432.6608989955556
2017-03-09 03:00:00,1.5632,0.0189,582.8543554128
2017-03-09 12:00:00,0.2451,0.4381,598.8875658431999
2017-03-09 21:00:00,0.0476,0.0578,519.428861272889
2017-03-10 06:00:00,0.0288,0.0081,439.7343742243556
2017-03-10 15:00:00,0.0009,5.0422,372.0647948883556
2017-03-11 00:00:00,0.0,0.0219,339.05524396764446
2017-03-11 09:00:00,0.0061,0.2986,303.45208549244444
2017-03-11 18:00:00,0.1422,0.4657,272.8946727863111
2017-03-12 03:00:00,0.0022,0.013,258.62983108960003
2017-03-12 12:00:00,0.0004,5.1842,241.5120211123556
2017-03-12 21:00:00,0.0,0.1444,224.1820069047111
2017-03-13 06:00:00,0.0,0.0852,214.5620807640889
2017-03-13 15:00:00,0.0035,3.866,203.29167683484448
2017-03-14 00:00:00,0.0,0.0292,207.25282305706668
2017-03-14 09:00:00,0.0027,1.1697,206.1918017580444
2017-03-14 18:00:00,0.0005,1.249,200.67449103253333
2017-03-15 03:00:00,0.029,0.1449,208.17237472213336
2017-03-15 12:00:00,4.0674,0.7845,198.67033982062225
2017-03-15 21:00:00,1.9474,0.0912,219.7728741208889
2017-03-16 06:00:00,0.0021,0.0348,254.8808892448
2017-03-16 15:00:00,0.0,4.3818,223.9462244264889
2017-03-17 00:00:00,0.0,0.0027,201.61762109244444
2017-03-17 09:00:00,0.0049,0.3088,184.2404503891556
2017-03-17 18:00:00,0.3712,1.7434,170.94231700017778
2017-03-18 03:00:00,0.2703,0.8833,166.60391895982224
2017-03-18 12:00:00,9.2299,0.3585,185.37220643164443
2017-03-18 21:00:00,0.3834,0.0425,383.146572688
2017-03-19 06:00:00,0.0381,0.0166,336.4616364131556
2017-03-19 15:00:00,2.5406,1.5298,282.8446945434667
2017-03-20 00:00:00,0.0329,0.019,263.46337248124445
2017-03-20 09:00:00,0.0941,0.8747,243.9405809320889
2017-03-20 18:00:00,2.4418,0.457,233.66046370542225
2017-03-21 03:00:00,1.8348,0.1374,297.5575229488
2017-03-21 12:00:00,0.4627,5.6619,436.9049840446223
2017-03-21 21:00:00,3.2549,0.4509,385.9759627207112
2017-03-22 06:00:00,1.5624,0.2201,495.8506106572445
2017-03-22 15:00:00,1.3285,1.0931,462.8410597365333
2017-03-23 00:00:00,0.0002,0.0055,390.2200479168
2017-03-23 09:00:00,0.0015,1.3938,332.21755136408893
2017-03-23 18:00:00,5.5184,0.752,292.8418727962667
2017-03-24 03:00:00,9.3655,0.6409,304.1594330741334
2017-03-24 12:00:00,1.8207,0.8918,737.9992446078222
2017-03-24 21:00:00,0.6225,0.0726,598.8875658431999
2017-03-25 06:00:00,0.8442,0.03,499.6231307498667
2017-03-25 15:00:00,0.1457,3.4406,426.0589888702223
2017-03-26 00:00:00,0.0032,0.1865,368.5280572739556
2017-03-26 09:00:00,1.6265,0.669,323.72938111893336
2017-03-26 18:00:00,4.681,0.4215,323.72938111893336
2017-03-27 03:00:00,2.2746,0.101,387.8622228405334
2017-03-27 12:00:00,0.6379,1.7626,390.9273953514667
2017-03-27 21:00:00,0.0019,0.2431,361.6903646704
2017-03-28 06:00:00,0.0,0.0105,322.0789036243555
2017-03-28 15:00:00,0.0,5.7954,284.58948502933333
2017-03-29 00:00:00,0.0,0.1559,255.28171945777777
2017-03-29 09:00:00,0.009,2.7437,232.59944240640004
2017-03-29 18:00:00,2.0177,0.1447,221.0696778981333
2017-03-30 03:00:00,0.6805,0.2186,243.3982812321778
2017-03-30 12:00:00,0.1113,5.5032,243.0210292670222
2017-03-30 21:00:00,0.0005,1.2649,224.1584286568889
2017-03-31 06:00:00,0.0,0.247,206.7105232101333
2017-03-31 15:00:00,0.0,8.5591,192.06842954826664
2017-04-01 00:00:00,0.0,0.9569,178.8646092976
2017-04-01 09:00:00,0.0,2.2937,167.26410989884445
2017-04-01 18:00:00,0.0001,2.7124,158.84667439715557
2017-04-02 03:00:00,0.0001,0.7193,154.74405883502223
2017-04-02 12:00:00,0.0,8.5817,148.02425747057777
2017-04-02 21:00:00,0.0,2.176,139.81902619928886
2017-04-03 06:00:00,0.0004,0.4089,135.1269542945778
2017-04-03 15:00:00,0.0009,7.0024,129.20881350311112
2017-04-04 00:00:00,0.0009,0.1657,122.58332498293332
2017-04-04 09:00:00,0.0,2.8306,117.49042286524444
2017-04-04 18:00:00,0.0,2.7477,112.5389902344889
2017-04-05 03:00:00,0.0,0.1147,108.95509612444444
2017-04-05 12:00:00,0.0009,5.9049,105.91350186133332
2017-04-05 21:00:00,0.4639,2.2845,101.55152542613332
2017-04-06 06:00:00,1.7982,0.5537,99.87746968373332
2017-04-06 15:00:00,0.5912,5.4907,101.64583841742224
2017-04-07 00:00:00,5.058,0.5995,116.0993060967111
2017-04-07 09:00:00,3.872,1.3415,139.6304002167111
2017-04-07 18:00:00,2.4834,0.403,201.19321263164449
2017-04-08 03:00:00,1.6259,0.1054,213.4303247216
2017-04-08 12:00:00,0.9038,2.3023,196.35967124
2017-04-08 21:00:00,0.0068,0.1603,183.10869434666668
2017-04-09 06:00:00,0.0048,0.0898,171.7911340688
2017-04-09 15:00:00,0.4337,5.8172,159.31823950062227
2017-04-10 00:00:00,3.4017,0.1032,185.2543151925333
2017-04-10 09:00:00,0.3336,1.2919,195.9824192748445
2017-04-10 18:00:00,0.0,2.1929,190.04070008853333
2017-04-11 03:00:00,0.0696,0.0111,184.8534849795556
2017-04-11 12:00:00,1.6552,0.8806,178.72313981066668
2017-04-11 21:00:00,0.2907,1.0044,178.60524842453336
2017-04-12 06:00:00,1.8715,0.2674,186.22102350026665
2017-04-12 15:00:00,8.4599,0.8519,205.1072022112
2017-04-13 00:00:00,0.1693,0.1038,278.7185005864889
2017-04-13 09:00:00,2.592,0.5383,265.58541507928885
2017-04-13 18:00:00,2.1204,0.5202,252.05149921208888
2017-04-14 03:00:00,0.9741,0.0539,244.8601327441778
2017-04-14 12:00:00,0.6117,2.5193,234.8393762435556
2017-04-14 21:00:00,0.0,0.2805,226.37478424622225
2017-04-15 06:00:00,0.0,0.016,213.26527698684444
2017-04-15 15:00:00,0.0,6.7915,196.2653582487111
2017-04-16 00:00:00,0.0,0.0255,184.75917184124447
2017-04-16 09:00:00,0.1515,0.8987,174.0782244016
2017-04-16 18:00:00,2.6538,0.6633,170.21139131768888
2017-04-17 03:00:00,0.2847,0.5709,171.3903038558222
2017-04-17 12:00:00,2.4951,1.0206,166.81612319022224
2017-04-17 21:00:00,5.5008,0.1915,195.15718045404444
2017-04-18 06:00:00,0.997,0.1467,393.0494379495111
2017-04-18 15:00:00,0.0011,6.395,372.7721424700444
2017-04-19 00:00:00,0.0,0.6258,307.93195316675553
2017-04-19 09:00:00,2.0071,1.1835,262.7324467987556
2017-04-19 18:00:00,7.3096,0.3361,314.53386329208894
2017-04-20 03:00:00,1.3213,0.0818,399.65134807484446
2017-04-20 12:00:00,0.3247,3.7017,372.0647948883556
2017-04-20 21:00:00,0.0,0.2548,319.72107854808894
2017-04-21 06:00:00,0.0,0.0808,278.7656570821334
2017-04-21 15:00:00,0.0,7.538,247.78383576817777
2017-04-22 00:00:00,0.0,0.537,223.56897246133332
2017-04-22 09:00:00,0.6469,1.3656,210.43588680711116
2017-04-22 18:00:00,0.026,1.8765,193.5774377029333
2017-04-23 03:00:00,0.1118,0.0069,180.5622432878222
2017-04-23 12:00:00,0.6467,3.2776,170.35286080462225
2017-04-23 21:00:00,2.1543,0.4081,161.84111231164445
2017-04-24 06:00:00,7.4798,0.1847,193.71890718986668
2017-04-24 15:00:00,3.8033,0.7706,331.9817688858668
2017-04-25 00:00:00,0.2888,0.0404,396.3503930856888
2017-04-25 09:00:00,1.0705,0.6154,334.1038113368889
2017-04-25 18:00:00,1.6282,0.3239,292.8418727962667
2017-04-26 03:00:00,2.7001,0.0593,295.19969787253336
2017-04-26 12:00:00,1.1107,0.6441,367.1133622576
2017-04-26 21:00:00,0.0036,0.1876,416.3919060869333
2017-04-27 06:00:00,0.0,0.134,349.9012392890666
2017-04-27 15:00:00,0.0023,6.1917,295.90704530719995
2017-04-28 00:00:00,0.0,0.1558,259.1013961930667
2017-04-28 09:00:00,0.0,4.1317,230.925386664
2017-04-28 18:00:00,0.0,5.124,207.8187010048
2017-04-29 03:00:00,0.0,0.4743,191.40823860924448
2017-04-29 12:00:00,0.0,8.2663,177.14339691253335
2017-04-29 21:00:00,0.0,0.5674,164.1753591400889
2017-04-30 06:00:00,0.0176,0.0282,155.26278043413333
2017-04-30 15:00:00,0.0,6.935,146.9160796759111
2017-05-01 00:00:00,0.0,0.129,140.12554342097778
2017-05-01 09:00:00,0.0,4.9503,135.66925414151112
2017-05-01 18:00:00,0.0,3.7553,128.10063570844446
2017-05-02 03:00:00,0.0,0.0021,126.0729061016889
2017-05-02 12:00:00,0.0031,5.7809,122.67763797422222
2017-05-02 21:00:00,0.0001,0.4735,119.04658736853332
2017-05-03 06:00:00,0.0018,0.1361,121.82882105262225
2017-05-03 15:00:00,0.0047,6.9807,117.4668446174222
2017-05-04 00:00:00,0.0082,0.0184,121.66377317084444
2017-05-04 09:00:00,0.0124,2.8024,119.89540443715558
2017-05-04 18:00:00,0.0172,2.2279,115.69847588373334
2017-05-05 03:00:00,0.1098,0.4308,118.4807094208
2017-05-05 12:00:00,0.6103,1.1945,110.55841712337777
2017-05-05 21:00:00,0.0288,1.5789,102.32960775128888
2017-05-06 06:00:00,0.0123,1.2843,97.448909864
2017-05-06 15:00:00,0.0004,9.4005,91.55434717333334
2017-05-07 00:00:00,0.0,1.8329,87.07447949902222
2017-05-07 09:00:00,0.0,4.9764,84.03288523591111
2017-05-07 18:00:00,0.0,6.0348,80.44899112586666
2017-05-08 03:00:00,0.0,0.7699,78.16190079306666
2017-05-08 12:00:00,0.0,9.6056,76.44068855502223
2017-05-08 21:00:00,0.0,1.9602,73.56414202666666
2017-05-09 06:00:00,0.0009,0.0915,74.53085018737778
2017-05-09 15:00:00,0.0,8.154,72.88037269280001
2017-05-10 00:00:00,0.0018,0.0015,72.03155562417778
2017-05-10 09:00:00,0.0048,3.6964,72.73890320586666
2017-05-10 18:00:00,0.001,3.0951,70.0745609079111
2017-05-11 03:00:00,0.3195,0.194,70.09813915573335
2017-05-11 12:00:00,2.7356,1.1812,77.12445774186666
2017-05-11 21:00:00,0.9523,0.1894,87.68751408942222
2017-05-12 06:00:00,1.5951,0.1791,83.46700728817778
2017-05-12 15:00:00,3.2504,1.309,82.3352512456889
2017-05-13 00:00:00,0.8273,0.1586,84.88170230453332
2017-05-13 09:00:00,1.1017,0.9476,89.66808720053334
2017-05-13 18:00:00,0.7995,0.6637,97.18954913795557
2017-05-14 03:00:00,0.0,0.032,102.42392074257778
2017-05-14 12:00:00,0.019,6.8454,97.26028388142224
2017-05-14 21:00:00,0.0,1.1256,91.24782995164443
2017-05-15 06:00:00,0.0,0.0986,86.88585351644446
2017-05-15 15:00:00,0.0,5.519,82.75965970648889
2017-05-16 00:00:00,0.6032,0.3563,78.75135713564444
2017-05-16 09:00:00,5.9334,0.3197,82.07589037262223
2017-05-16 18:00:00,0.3514,0.6626,129.4210177335111
2017-05-17 03:00:00,0.0003,0.0256,149.27390475217777
2017-05-17 12:00:00,0.0,6.8846,132.7455509704889
2017-05-17 21:00:00,0.0,0.8021,117.67904884782224
2017-05-18 06:00:00,0.0017,0.0269,108.74289189404446
2017-05-18 15:00:00,0.0009,7.6563,100.44334763146668
2017-05-19 00:00:00,0.0009,0.0189,93.9121722496
2017-05-19 09:00:00,0.0,3.8853,90.65837360906669
2017-05-19 18:00:00,0.0,3.7033,85.8955669608889
2017-05-20 03:00:00,0.0,0.0012,85.1646412784
2017-05-20 12:00:00,0.0,8.8005,83.01902043253334
2017-05-20 21:00:00,0.0,2.1288,78.25621378435557
2017-05-21 06:00:00,0.0,0.7776,79.3172350833778
2017-05-21 15:00:00,0.0,8.2318,76.0162799472
2017-05-22 00:00:00,0.0,0.8023,73.56414202666666
2017-05-22 09:00:00,0.0,3.1898,74.01212873528888
2017-05-22 18:00:00,0.0,4.003,70.66401710346666
2017-05-23 03:00:00,0.0,0.0196,72.55027722328889
2017-05-23 12:00:00,0.0,8.535,70.59328236
2017-05-23 21:00:00,0.0,2.1897,67.38664036213333
2017-05-24 06:00:00,0.0,1.4415,70.00382616444445
2017-05-24 15:00:00,0.0,12.3691,66.207727824
2017-05-25 00:00:00,0.0,2.1655,63.51980713120001
2017-05-25 09:00:00,0.0,4.3768,62.576677218311104
2017-05-25 18:00:00,0.0,4.5359,59.13425259519999
2017-05-26 03:00:00,0.0,0.0019,57.247992475377785
2017-05-26 12:00:00,0.0026,6.8809,56.30486256248889
2017-05-26 21:00:00,0.0001,0.6311,53.94703748622223
2017-05-27 06:00:00,0.0162,0.0276,53.94703748622223
2017-05-27 15:00:00,0.0042,5.0802,53.28684640017778
2017-05-28 00:00:00,0.0178,0.0004,51.589212409955564
2017-05-28 09:00:00,0.0111,2.9201,52.41445108373333
2017-05-28 18:00:00,0.0002,2.7434,50.66966059786667
2017-05-29 03:00:00,0.0184,0.0001,50.24525213706667
2017-05-29 12:00:00,0.0105,5.6675,50.15093914577778
2017-05-29 21:00:00,0.0083,0.4628,48.28825727377778
2017-05-30 06:00:00,0.0481,0.2926,48.736243982400005
2017-05-30 15:00:00,0.0001,4.1297,47.84027056515556
2017-05-31 00:00:00,0.0,0.0019,45.74180621493334
2017-05-31 09:00:00,0.0,4.7589,45.152350019377785
2017-05-31 18:00:00,0.004,2.3393,43.99701572906667
2017-06-01 03:00:00,0.1453,0.0726,42.60589881351111
2017-06-01 12:00:00,0.004,5.9606,43.05388566915556
2017-06-01 21:00:00,0.0,0.2636,41.70992539626667
2017-06-02 06:00:00,0.0008,0.0394,41.28551678844445
2017-06-02 15:00:00,0.0,6.6477,40.90826482328889
2017-06-03 00:00:00,0.0242,0.0423,39.304943824355554
2017-06-03 09:00:00,0.0011,2.9542,39.37567856782222
2017-06-03 18:00:00,0.0,3.9905,38.7390657296
2017-06-04 03:00:00,0.0001,0.0248,37.65446618275556
2017-06-04 12:00:00,0.0,8.5323,37.65446618275556
2017-06-04 21:00:00,0.0,2.1535,36.80564926115556
2017-06-05 06:00:00,0.0,0.7075,36.027566936
2017-06-05 15:00:00,0.0,9.2552,35.95683219253333
2017-06-06 00:00:00,0.0,0.0994,34.80149790222222
2017-06-06 09:00:00,0.0097,5.1646,34.7779196544
2017-06-06 18:00:00,0.0003,4.0228,34.68360666311111
2017-06-07 03:00:00,0.0066,0.0034,33.64616361191111
2017-06-07 12:00:00,0.0043,7.1117,34.070572219733336
2017-06-07 21:00:00,4.5808,0.4491,33.71689835537778
2017-06-08 06:00:00,5.4015,0.3491,40.29523037991111
2017-06-08 15:00:00,0.4694,3.2249,55.03163703306667
2017-06-09 00:00:00,0.0044,0.0153,47.88742706079999
2017-06-09 09:00:00,0.1735,3.4832,41.66276890062223
2017-06-09 18:00:00,0.6677,2.3211,38.97484835484445
2017-06-10 03:00:00,1.955,0.2041,39.58788279822223
2017-06-10 12:00:00,2.6444,1.7533,47.22723597475556
2017-06-10 21:00:00,0.1552,0.1659,70.8997995816889
2017-06-11 06:00:00,0.0122,0.153,73.87065924835554
2017-06-11 15:00:00,0.8537,5.3222,64.84018915626666
2017-06-12 00:00:00,0.0011,0.3357,58.5212180048
2017-06-12 09:00:00,0.2267,3.1216,53.97061573404445
2017-06-12 18:00:00,0.031,2.4006,50.52819111093334
2017-06-13 03:00:00,0.0,0.0007,47.55733144426667
2017-06-13 12:00:00,0.0,6.8517,45.647493223644446
2017-06-13 21:00:00,0.0,0.4908,43.43113763431111
2017-06-14 06:00:00,0.0043,0.0123,41.96928612231111
2017-06-14 15:00:00,0.0,6.7185,41.09689080586667
2017-06-15 00:00:00,0.0011,0.0147,39.46999155911112
2017-06-15 09:00:00,0.1264,2.2403,38.88053521653333
2017-06-15 18:00:00,0.3113,1.0941,38.64475273831111
2017-06-16 03:00:00,0.088,0.0243,38.1024530384
2017-06-16 12:00:00,0.009,4.3403,38.00814004711111
2017-06-16 21:00:00,0.0,0.5037,37.39510545671112
2017-06-17 06:00:00,0.0003,0.0269,36.19261467075556
2017-06-17 15:00:00,0.0,7.8993,35.83894095342222
2017-06-18 00:00:00,0.0,0.2538,34.68360666311111
2017-06-18 09:00:00,0.0,4.1357,34.1413069632
2017-06-18 18:00:00,0.0005,7.2848,33.92910258577778
2017-06-19 03:00:00,0.0003,0.365,32.51440756942222
2017-06-19 12:00:00,0.0047,7.6322,32.773768442488894
2017-06-19 21:00:00,0.0003,1.3331,31.94852962168889
2017-06-20 06:00:00,0.0004,0.119,31.146869048711118
2017-06-20 15:00:00,0.0001,9.5308,31.24118204
2017-06-21 00:00:00,0.0,1.7813,29.94437826275556
2017-06-21 09:00:00,0.0,6.4765,29.637861041066667
2017-06-21 18:00:00,0.0,10.8158,29.21345258026667
2017-06-22 03:00:00,0.0,3.6899,28.112348171733338
2017-06-22 12:00:00,0.0,13.8477,28.08169653777778
2017-06-22 21:00:00,0.0,6.7814,27.591268924266668
2017-06-23 06:00:00,0.0,3.6104,26.737736264888888
2017-06-23 15:00:00,0.0,11.4462,27.0678317344
2017-06-24 00:00:00,0.0008,0.0558,26.292107204622223
2017-06-24 09:00:00,0.0017,5.7721,26.04453560248889
2017-06-24 18:00:00,0.0054,4.7419,26.110554755199995
2017-06-25 03:00:00,0.0211,0.0047,25.169782490666663
2017-06-25 12:00:00,0.0063,7.1358,25.27116901511111
2017-06-25 21:00:00,0.0031,1.3997,25.209865600177785
2017-06-26 06:00:00,0.0023,0.3824,24.867981006755556
2017-06-26 15:00:00,0.0008,6.1916,25.011808289066668
2017-06-27 00:00:00,0.0028,0.1116,24.78309919697778
2017-06-27 09:00:00,0.0023,5.0545,24.4883710992
2017-06-27 18:00:00,0.0,4.5806,24.39405810791111
2017-06-28 03:00:00,0.0038,0.0117,23.724435840355557
2017-06-28 12:00:00,0.0,10.141,23.738582759644448
2017-06-28 21:00:00,0.0,2.1228,23.427349800177783
2017-06-29 06:00:00,0.0,0.0634,22.73886487555556
2017-06-29 15:00:00,0.0,10.5122,22.92749085813333
2017-06-30 00:00:00,0.0001,0.1073,22.34039245795556
2017-06-30 09:00:00,0.0047,5.2856,22.0951786512
2017-06-30 18:00:00,0.0011,4.1419,22.25315299982222
2017-07-01 03:00:00,0.0041,0.01,21.75800964853333
2017-07-01 12:00:00,0.0,9.1037,21.75800964853333
2017-07-01 21:00:00,0.0,2.1677,21.715568890666667
2017-07-02 06:00:00,0.0,0.1203,21.206278620088888
2017-07-02 15:00:00,0.0,10.4577,21.357179435555555
2017-07-03 00:00:00,0.0,0.5672,20.76772309297778
2017-07-03 09:00:00,0.0,4.9923,20.484784119111115
2017-07-03 18:00:00,0.0,6.5645,20.64040052533333
2017-07-04 03:00:00,0.0,0.0055,20.060375658311116
2017-07-04 12:00:00,0.0,9.4204,19.975493995555556
2017-07-04 21:00:00,0.0,2.1256,19.90475925208889
2017-07-05 06:00:00,0.0225,0.0235,19.4096159008
2017-07-05 15:00:00,0.0065,7.8877,19.607673211911116
2017-07-06 00:00:00,0.0177,0.2637,19.296440252444448
2017-07-06 09:00:00,0.0107,5.2478,18.97106052071111
2017-07-06 18:00:00,0.0,5.7709,19.1974116704
2017-07-07 03:00:00,0.0365,0.0625,18.761214085688888
2017-07-07 12:00:00,0.0002,10.3855,18.633891518044447
2017-07-07 21:00:00,0.0,2.0727,18.624460189511108
2017-07-08 06:00:00,0.0,0.0276,18.178831276266667
2017-07-08 15:00:00,0.0,10.2702,18.33444768248889
